id_publi	date_publi	nb_authors
1865	1994	2
1866	1994	2
1867	1991	3
1868	1991	3
1869	1991	3
1870	2004	8
1871	2001	9
1872	2006	5
1873	2004	6
1874	2002	6
1875	2002	39
1876	2002	47
1877	2001	39
1878	2010	2
1879	2009	7
1880	2007	7
1881	2009	178
1882	2007	58
1883	2005	13
1884	2003	40
1885	2003	38
1886	2003	36
1887	2003	39
1888	2003	38
1889	2003	39
1890	2003	58
1891	2002	16
1892	2002	16
1893	1997	4
1894	1997	4
1895	1997	3
1896	2009	3
1897	2007	8
1898	2006	8
1899	2005	8
1900	2009	5
1901	2009	6
1902	2008	5
1903	2006	5
1904	2005	9
1905	2010	27
1906	2010	14
1907	2001	8
1908	2001	7
1909	1999	14
1910	1992	7
1911	2011	8
1912	2010	7
1913	2010	45
1914	2010	45
1915	2010	50
1916	2010	46
1917	2010	46
1918	2010	46
1919	2010	45
1920	2010	49
1921	2009	78
1922	2009	8
1923	2007	8
1924	2006	7
1925	2005	12
1926	2004	13
1927	2004	15
1928	2004	14
1929	2003	15
1930	2003	15
1931	2001	14
1932	2001	14
1933	2010	4
1934	2009	3
1935	2008	4
1936	2007	3
1937	2006	2
1938	2005	2
1939	2005	3
1940	2005	2
1941	2005	2
1942	2005	2
1943	2004	2
1944	2004	3
1945	2004	3
1946	2003	3
1947	2002	2
1948	2001	3
1949	2001	3
1950	2001	3
1951	2001	3
1952	2001	3
1953	2000	4
1954	2000	3
1955	1999	4
1956	1999	4
1957	1999	3
1958	1999	4
1959	1998	4
1960	1998	5
1961	1998	2
1962	1998	4
1963	1997	4
1964	1997	3
1965	1997	3
1966	1995	3
1967	1995	3
1968	1994	4
1969	1994	3
1970	1993	4
1971	1993	3
1972	1993	3
1973	1993	3
1974	1992	3
1975	1991	3
1976	1990	3
1977	1990	3
1978	1990	3
1979	1989	3
1980	1989	4
1981	1989	3
1982	1989	3
1983	1989	2
1984	1989	3
1985	1989	3
1986	1988	4
1987	1988	3
1988	1988	4
1989	1988	3
1990	1988	3
1991	1987	4
1992	1987	4
1993	1987	3
1994	1987	3
1995	1987	3
1996	1986	3
1997	1986	2
1998	1986	3
1999	1985	3
2000	1985	3
2001	1985	4
2002	1985	2
2003	1984	4
2004	1984	4
2005	1984	4
2006	1984	4
2007	1983	4
2008	1998	20
2009	2011	42
2010	2000	4
2011	1999	4
2012	1999	4
2013	1998	4
2014	1997	4
2015	2011	202
2016	2011	194
2017	2011	198
2018	2011	200
2019	2011	200
2020	2011	194
2021	2011	196
2022	2011	199
2023	2011	197
2024	2011	171
2025	2010	195
2026	2010	169
2027	2010	187
2028	2010	181
2029	2010	187
2030	2010	127
2031	2010	177
2032	2010	173
2033	2010	188
2034	2010	186
2035	2010	191
2036	2010	185
2037	2010	184
2038	2010	184
2039	2010	184
2040	2010	186
2041	2009	176
2042	2009	170
2043	2009	170
2044	2009	167
2045	2009	159
2046	2009	166
2047	2009	165
2048	2009	393
2049	2009	159
2050	2009	326
2051	2009	159
2052	2009	166
2053	2009	154
2054	2009	155
2055	2009	157
2056	2009	155
2057	2009	144
2058	2008	156
2059	2008	155
2060	2008	151
2061	2008	154
2062	2008	152
2063	2008	143
2064	2008	149
2065	2008	144
2066	2008	142
2067	2008	145
2068	2008	141
2069	2008	127
2070	2008	144
2071	2008	144
2072	2008	144
2073	2007	144
2074	2007	144
2075	2007	128
2076	2007	138
2077	2007	125
2078	2007	131
2079	2007	127
2080	2007	127
2081	2007	129
2082	2007	125
2083	2007	124
2084	2006	123
2085	2006	108
2086	2006	107
2087	2006	114
2088	2006	115
2089	2006	107
2090	2006	114
2091	2006	105
2092	2006	30
2093	2006	32
2094	2006	102
2095	2006	101
2096	2006	106
2097	2006	103
2098	2006	102
2099	2006	99
2100	2005	99
2101	2005	99
2102	2005	99
2103	2005	102
2104	2005	99
2105	2005	100
2106	2005	103
2107	2005	99
2108	2005	97
2109	2005	98
2110	2005	99
2111	2005	99
2112	2005	100
2113	2005	99
2114	2005	100
2115	2005	100
2116	2004	100
2117	2004	99
2118	2004	100
2119	2001	3
2120	2000	4
2121	1999	3
2122	1999	2
2123	1998	3
2124	1998	3
2125	1997	3
2126	1997	3
2127	1996	2
2128	1996	3
2129	1996	4
2130	1996	3
2131	1995	3
2132	1994	3
2133	1999	10
2134	2010	162
2135	2010	161
2136	2010	216
2137	2010	33
2138	2010	179
2139	2009	2
2140	2009	12
2141	2008	5
2142	2007	7
2143	2007	15
2144	2006	8
2145	2006	4
2146	2006	18
2147	2006	15
2148	2006	16
2149	2005	17
2150	2005	8
2151	2005	14
2152	2005	8
2153	2005	28
2154	2004	16
2155	2004	12
2156	2004	9
2157	2004	10
2158	2004	16
2159	2004	16
2160	2004	14
2161	2004	8
2162	2004	6
2163	2004	13
2164	2004	16
2165	2004	17
2166	2004	12
2167	2003	16
2168	2003	20
2169	2003	4
2170	2001	12
2171	2001	6
2172	2000	12
2173	2000	11
2174	2007	3
2175	2007	3
2176	2006	3
2177	2010	10
2178	2006	14
2179	2005	11
2180	2005	13
2181	2004	9
2182	2004	14
2183	2004	14
2184	2004	14
2185	2004	8
2186	2003	13
2187	2003	14
2188	2003	12
2189	2002	11
2190	2001	12
2191	2001	7
2192	2000	9
2193	1999	10
2194	1998	9
2195	1997	3
2196	1996	3
2197	1996	9
2198	1996	3
2199	2011	2
2200	2010	4
2201	2002	4
2202	2000	9
2203	1996	4
2204	1996	4
2205	1995	7
2206	1994	6
2207	2011	3
2208	2010	6
2209	2006	4
2210	2006	4
2211	2006	4
2212	2005	5
2213	2005	5
2214	2005	6
2215	1991	4
2216	2006	4
2217	2010	15
2218	2010	8
2219	2010	16
2220	2010	6
2221	2009	6
2222	2008	6
2223	2008	19
2224	2008	11
2225	2004	13
2226	2004	8
2227	2004	8
2228	2002	13
2229	2000	19
2230	1999	19
2231	1998	42
2232	2007	35
2233	2006	12
2234	2010	4
2235	2009	4
2236	2008	3
2237	2005	8
2238	2005	7
2239	2004	8
2240	2004	7
2241	2002	6
2242	2001	5
2243	2001	5
2244	2000	5
2245	2004	8
2246	1996	9
2247	1996	15
2248	2010	43
2249	2003	11
2250	2002	4
2251	2002	4
2252	2000	2
2253	1999	3
2254	1996	2
2255	1996	2
2256	1993	10
2257	1991	3
2258	1990	5
2259	1989	2
2260	1989	5
2261	1988	3
2262	1987	3
2263	1986	3
2264	1986	3
2265	2004	7
2266	1997	8
2267	1998	3
2268	1992	2
2269	1989	3
2270	1987	2
2271	1987	2
2272	1985	3
2273	1984	3
2274	1984	3
2275	1983	3
2276	2004	6
2277	2004	6
2278	2004	6
2279	1997	23
2280	1993	25
2281	2004	5
2282	2009	20
2283	2007	16
2284	2006	17
2285	2006	10
2286	2005	27
2287	2005	26
2288	2005	27
2289	2005	27
2290	2004	25
2291	2004	30
2292	2001	8
2293	2001	25
2294	1999	6
2295	1999	11
2296	1998	6
2297	1998	6
2298	1998	7
2299	1998	5
2300	1997	6
2301	1997	4
2302	1996	6
2303	1994	5
2304	1994	9
2305	1994	12
2306	1994	8
2307	2010	13
2308	2010	19
2309	2010	23
2310	2009	11
2311	2009	20
2312	2009	9
2313	2008	18
2314	2008	13
2315	2006	9
2316	2005	5
2317	2005	6
2318	2005	38
2319	2003	7
2320	2003	6
2321	2011	25
2322	2011	10
2323	2007	13
2324	2006	13
2325	2006	4
2326	2007	6
2327	2007	6
2328	2007	50
2329	2007	7
2330	2006	6
2331	2006	7
2332	2001	5
2333	1998	26
2334	1995	4
2335	1995	5
2336	2009	6
2337	2008	7
2338	2007	2
2339	2007	21
2340	2006	10
2341	2005	10
2342	2005	12
2343	2004	15
2344	1994	8
2345	1994	8
2346	1992	7
2347	2009	14
2348	2007	5
2349	2007	5
2350	1997	4
2351	2011	60
2352	2002	8
2353	2010	13
2354	2007	57
2355	2007	57
2356	2002	14
2357	1998	6
2358	1997	9
2359	1996	7
2360	1996	9
2361	2006	9
2362	2004	18
2363	2003	20
2364	2000	16
2365	1999	16
2366	1999	16
2367	1999	16
2368	1999	16
2369	1999	16
2370	1999	16
2371	1999	16
2372	1999	16
2373	1999	16
2374	1998	15
2375	1995	16
2376	1995	10
2377	1995	16
2378	1994	16
2379	1994	16
2380	1994	16
2381	1994	16
2382	1994	16
2383	1994	16
2384	1993	16
2385	1993	10
2386	1993	16
2387	1993	16
2388	1993	16
2389	1993	16
2390	1993	16
2391	1992	10
2392	1992	16
2393	1992	16
2394	1991	9
2395	1991	4
2396	1991	9
2397	1991	10
2398	1990	9
2399	1989	76
2400	1988	27
2401	2005	72
2402	2004	71
2403	2003	50
2404	2006	4
2405	2005	4
2406	2003	5
2407	2002	4
2408	2001	4
2409	1997	4
2410	1997	8
2411	1996	4
2412	1995	5
2413	1995	4
2414	1994	4
2415	1993	4
2416	1993	4
2417	1992	6
2418	2009	11
2419	2006	3
2420	1997	9
2421	1994	5
2422	2001	4
2423	2001	4
2424	2005	7
2425	2004	8
2426	2001	8
2427	2001	8
2428	1999	10
2429	1998	9
2430	1987	10
2431	1987	5
2432	1986	10
2433	2011	7
2434	1993	22
2435	2005	5
2436	2005	6
2437	2004	3
2438	2003	5
2439	2003	4
2440	2001	4
2441	1996	8
2442	1996	8
2443	1995	7
2444	1993	25
2445	1993	24
2446	1993	14
2447	1993	24
2448	1993	23
2449	1993	15
2450	1991	10
2451	1990	22
2452	1989	22
2453	2009	9
2454	2007	7
2455	2005	2
2456	2010	5
2457	2006	8
2458	2005	5
2459	2005	6
2460	2009	10
2461	2004	5
2462	2010	7
2463	2011	9
2464	2011	3
2465	2009	4
2466	2009	8
2467	2009	4
2468	2008	4
2469	2008	4
2470	2008	6
2471	2007	15
2472	2009	8
2473	2006	2
2474	2010	4
2475	2008	2
2476	2007	2
2477	2005	2
2478	2004	2
2479	2003	2
2480	2003	2
2481	2002	2
2482	2010	15
2483	2010	12
2484	2010	11
2485	2010	10
2486	2009	13
2487	2009	15
2488	2009	21
2489	2009	14
2490	2009	8
2491	2009	6
2492	2008	9
2493	2008	9
2494	2008	9
2495	2007	7
2496	2007	18
2497	2007	7
2498	2007	20
2499	2007	8
2500	2007	16
2501	2007	15
2502	2007	7
2503	2007	8
2504	2007	14
2505	2006	11
2506	2006	10
2507	2006	7
2508	2006	16
2509	2006	17
2510	2006	9
2511	2006	7
2512	2005	15
2513	2005	16
2514	2005	13
2515	2005	5
2516	2005	15
2517	2005	5
2518	2005	11
2519	2005	18
2520	2005	5
2521	2005	18
2522	2004	11
2523	2004	18
2524	2004	5
2525	2004	9
2526	2004	18
2527	2002	3
2528	2002	3
2529	2007	8
2530	2011	6
2531	2010	2
2532	2010	4
2533	2008	6
2534	2008	6
2535	2004	4
2536	2005	2
2537	2003	5
2538	2010	6
2539	2008	6
2540	2008	6
2541	2005	5
2542	2008	5
2543	2004	4
2544	2010	2
2545	2010	2
2546	2008	3
2547	2008	3
2548	2010	19
2549	2010	6
2550	2009	2
2551	2008	4
2552	2004	3
2553	2009	6
2554	2009	7
2555	2008	12
2556	2008	35
2557	2007	35
2558	2006	6
2559	2006	8
2560	2005	5
2561	2005	5
2562	2005	5
2563	2009	119
2564	2007	119
2565	2010	3
2566	2006	3
2567	2005	3
2568	2010	14
2569	2009	12
2570	2009	7
2571	2009	13
2572	2004	4
2573	2004	6
2574	2007	3
2575	2006	5
2576	2009	6
2577	2009	6
2578	2008	4
2579	2007	4
2580	2006	4
2581	2007	16
2582	2003	10
2583	2002	7
2584	2002	9
2585	2006	7
2586	2005	7
2587	2005	10
2588	2005	10
2589	2001	10
2590	2007	8
2591	2006	8
2592	2004	9
2593	2004	6
2594	2004	7
2595	2003	5
2596	2003	11
2597	2002	11
2598	2005	12
2599	2008	7
2600	2008	7
2601	2008	6
2602	2007	6
2603	2006	4
2604	2006	10
2605	2006	4
2606	2005	6
2607	2009	5
2608	2009	6
2609	2005	3
2610	2010	4
2611	2010	5
2612	2009	4
2613	2009	4
2614	2009	7
2615	2009	6
2616	2008	4
2617	2008	3
2618	2008	7
2619	2007	7
2620	2005	2
2621	2004	2
2622	2004	2
2623	2004	2
2624	2003	2
2625	2003	2
2626	2004	47
2627	2001	6
2628	2011	11
2629	2011	58
2630	2011	9
2631	2010	10
2632	2010	56
2633	2010	7
2634	2010	17
2635	2010	17
2636	2010	30
2637	2010	24
2638	2010	55
2639	2010	56
2640	2010	9
2641	2010	5
2642	2009	14
2643	2009	8
2644	2009	14
2645	2009	55
2646	2008	49
2647	2008	6
2648	2007	33
2649	2007	14
2650	2006	6
2651	2007	5
2652	2005	5
2653	2009	6
2654	2007	5
2655	2007	3
2656	2011	72
2657	2010	66
2658	2010	66
2659	2010	65
2660	2010	65
2661	2010	59
2662	2010	61
2663	2008	4
2664	2011	4
2665	2005	3
2666	2003	3
2667	2010	2
2668	2008	2
2669	2011	7
2670	2006	2
2671	2007	6
2672	2001	2
2673	2001	8
2674	2008	19
2675	2007	5
2676	2006	3
2677	2010	9
2678	2006	8
2679	2006	19
2680	2006	6
2681	2006	6
2682	2009	10
2683	2009	3
2684	2005	3
2685	2004	4
2686	2009	5
2687	2007	3
2688	NA	NA
2689	NA	NA
2690	NA	NA
